,news,label
0,"Airbus has been given the go-ahead to develop a new jet designed to compete with The Boeing Co. #39;s new 7E7, according to reports by The Associated Press Friday.",3
1,"['Airbus has Ever OBE_CBE Crash_bang_wallop goes - ahead to develop a new jet designed to competiton mending_frayed The Boeing founder_Jiro_Okochi. # 39; planâ_€_™ new 7E7, Accroding to reports by _A Associated Press Friday.']",3
2,Reuters - Garret Anderson capped a three-run\eighth inning rally with a run-scoring single as the Anaheim\Angels edged the Oakland Athletics 5-4 Saturday to capture\their first AL West pennant in 18 years.,2
3,['Reuters - Garret Anderson capped a three-run rally with a run-scoring single as the Anaheim Angels beat the Oakland Athletics 5-4 on Saturday to capture their first AL West pennant in 18 years.'],2
4,"PERTH, Australia - A former British soccer player raising money for a leukemia charity set off Wednesday on a coast-to-coast ride across Australia on a Victorian-era bicycle that is older than the country.    Leukemia survivor Lloyd Scott dressed up as fictional British supersleuth Sherlock Holmes, complete with tweed coat, deerstalker hat and a fake mustache for the 2,700-mile trip from Perth to Sydney...",1
5,"['PERTH, Australia - A former British footballer raising money for a leukemia charity set off from coast to coast across Australia on a Victorian-era bicycle older than the country on Wednesday. Leukemia survivor Lloyd Scott disguised himself as fictional British superhero Sherlock Holmes, complete with tweed coat, deer hat and fake mustache, for the 2,700-mile journey from Perth to Sydney...']",1
6,"FOGGIA, Italy Eight people have been killed in an explosion that leveled a two-story apartment building in southern Italy. Firefighters are investigating whether a gas leak is to blame.",1
7,"['FOGGIA, Italia Eight hoi polloi have been kill in an explosion that pull down a two - story apartment building in southern Italy. Firefighter be investigating whether a gas news leak comprise to blame.']",1
8,"Bud Selig, the Major League Baseball commissioner, didn't realize he was gambling when he awarded the Expos to Washington.",2
9,"[""Bud Selig, Major League Baseball's commissioner of baseball, didn't know he was gambling when he awarded the Expos to Washington.""]",2
10,"Tom Cavanagh scored two goals, leading Harvard to a 4-1 win over visiting Union last night.",2
11,['Tom Cavanagh scored twice and led Harvard to a 4-1 victory over Union last night.'],2
12,"Flood of data interrupts Authorize.net's credit card processing for Internet merchants, leaving the company scrambling.",4
